"COMMON.NAME","freq"
"Savanna Nightjar",0.00468558253690826
"Common Rosefinch",0.00464839537391692
"Jungle Prinia",0.00461120821092559
"Gray-backed Shrike",0.00457402104793425
"Green Imperial-Pigeon",0.00457402104793425
"Indian Pitta",0.00453683388494292
"Little Spiderhunter",0.00449964672195158
"Gull-billed Tern",0.00442527239596891
"Striated Heron",0.00442527239596891
"Variegated Laughingthrush",0.00442527239596891
"Andaman Coucal",0.00438808523297758
"Black-chinned Babbler",0.00438808523297758
"Rusty-cheeked Scimitar-Babbler",0.00423933658101223
"Tricolored Munia",0.00423933658101223
"Western Reef-Heron",0.00423933658101223
"Pallas's Gull",0.0042021494180209
"diurnal raptor sp.",0.00412777509203823
"Red-billed Blue-Magpie",0.00412777509203823
"drongo sp.",0.00409058792904689
"Lesser Sand-Plover",0.00409058792904689
"swallow sp.",0.00409058792904689
"Indian Spotted Eagle",0.00405340076605556
"Chestnut-bellied Sandgrouse",0.00401621360306422
"Great Gray Shrike",0.00397902644007289
"Coal Tit",0.00390465211409022
"Mallard",0.00390465211409022
"bird sp.",0.00386746495109888
"Black-crested Bulbul",0.00386746495109888
"Indian Swiftlet",0.00386746495109888
"Eurasian Magpie",0.00379309062511621
"White-bellied Sea-Eagle",0.00379309062511621
"Eurasian Tree Sparrow",0.00375590346212487
"Whiskered Yuhina",0.00371871629913354
"Lesser Yellownape",0.0036815291361422
"Little/Indian Cormorant",0.0036815291361422
"Small Pratincole",0.0036815291361422
"White-winged Redstart",0.00364434197315087
"Common Hill Myna",0.00360715481015953
"Ferruginous Duck",0.00360715481015953
"Caspian Tern",0.0035699676471682
"Pacific Golden-Plover",0.0035699676471682
"Yellow-crowned Woodpecker",0.0035699676471682
"Brown-breasted Flycatcher",0.00353278048417686
"Fulvous-breasted Woodpecker",0.00349559332118553
"Gray-fronted Green-Pigeon",0.00349559332118553
"Alpine Swift",0.00345840615819419
"Blue Rock-Thrush",0.00345840615819419
"Brown-fronted Woodpecker",0.00345840615819419
"Green/Greenish Warbler",0.00345840615819419
"Bar-winged Flycatcher-shrike",0.00342121899520286
"Blue-fronted Redstart",0.00342121899520286
"Chestnut-crowned Laughingthrush",0.00342121899520286
"Long-tailed Minivet",0.00342121899520286
"Blue-capped Redstart",0.00338403183221152
"Eurasian Sparrowhawk",0.00338403183221152
"Indian Bushlark",0.00338403183221152
"old world warbler sp.",0.00338403183221152
"Himalayan Black-lored Tit",0.00334684466922019
"Pied Avocet",0.00334684466922019
"Chestnut-bellied Nuthatch",0.00327247034323751
"Desert Wheatear",0.00327247034323751
"Flame-throated Bulbul",0.00323528318024618
"Black Eagle",0.00319809601725484
"Eurasian Curlew",0.00319809601725484
"Spotted Forktail",0.00319809601725484
