"COMMON.NAME","freq"
"Upland Buzzard",0.00223214285714286
"Rufous Babbler",0.00222583948526194
"Little Pied Flycatcher",0.00211953091369097
"Phylloscopus sp.",0.00210829918057329
"Silver-breasted Broadbill",0.00210084033613445
"Pacific Golden-Plover",0.00207357533177205
"Rufous-faced Warbler",0.00207082833133253
"White-hooded Babbler",0.00207082833133253
"woodpecker sp.",0.00205553018898681
"Ashy-throated Warbler",0.00204081632653061
"Bhutan Laughingthrush",0.00204081632653061
"Blyth's Tragopan",0.00204081632653061
"Chestnut-breasted Partridge",0.00204081632653061
"Hill Blue Flycatcher",0.00204081632653061
"Hodgson's Hawk-Cuckoo",0.00204081632653061
"Long-billed Wren-Babbler",0.00204081632653061
"Long-tailed Sibia",0.00204081632653061
"Russet Bush Warbler",0.00204081632653061
"Streak-throated Fulvetta",0.00204081632653061
"White-gorgeted Flycatcher",0.00204081632653061
"White-naped Yuhina",0.00204081632653061
"Little Tern",0.00203329520904816
"Little/Indian Cormorant",0.00202774942403496
"Dusky Eagle-Owl",0.00201567113331819
"Eurasian Skylark",0.00198412698412698
"Sulphur-bellied Warbler",0.00197400388726919
"Spotted Elachura",0.00196025778732546
"Sultan Tit",0.00196025778732546
"Koklass Pheasant",0.00195029087956122
"Black-eared Shrike-Babbler",0.00193615907901622
"Scarlet Finch",0.00193615907901622
"Buff-barred Warbler",0.00189734715598053
"Jerdon's/Golden-fronted Leafbird",0.0018796992481203
"Pallas's Gull",0.0018796992481203
"Pin-tailed Green-Pigeon",0.0018796992481203
"Variegated Laughingthrush",0.00187467241026479
"Spotted Laughingthrush",0.00185560053981107
"Amur Falcon",0.00183209647495362
"Satyr Tragopan",0.00183150183150183
"Ibisbill",0.00182262827611665
"pigeon/dove sp.",0.00179698951049782
"green-pigeon sp.",0.00176191699933002
"Oriental Pratincole",0.00176180408738548
"Carrion Crow",0.00173611111111111
"Red-crested Pochard",0.00173611111111111
"Black-chinned Yuhina",0.00173495137059871
"Himalayan Rubythroat",0.00173175582525369
"Upland Pipit",0.00170733655497424
"Swamp Francolin",0.00169977081741788
"Malabar Parakeet",0.00169554676020418
