"COMMON.NAME","freq"
"Chestnut-headed Bee-eater",0.0170332621984516
"Asian Emerald Dove",0.0168175257458094
"Bar-winged Flycatcher-shrike",0.0167111185886367
"Chestnut-crowned Warbler",0.0166688213747037
"Dark-sided Flycatcher",0.0166022815625135
"Golden Babbler",0.0165567765567766
"Baya Weaver",0.0165323526425788
"Chestnut-winged Cuckoo",0.0163757810816634
"House Swift",0.0162464985994398
"Velvet-fronted Nuthatch",0.016197501129008
"Common Sandpiper",0.0161900806834362
"Ashy Bulbul",0.0161683978122334
"Common Hill Myna",0.0161387631975867
"Crested Lark",0.0160648874934589
"Black-throated Parrotbill",0.015970695970696
"Green-billed Malkoha",0.01590174531351
"Lesser Racket-tailed Drongo",0.0157897004955828
"White-winged Redstart",0.015758547008547
"Scaly-breasted Munia",0.0156509179014071
"Red-headed Trogon",0.0156043956043956
"Scaly-bellied Woodpecker",0.0155636670618125
"Little Cormorant",0.0155231649843754
"Slender-billed Scimitar-Babbler",0.0153673777203189
"Western Crowned Warbler",0.0153140325897801
"Mountain Bulbul",0.0152976301163247
"Zitting Cisticola",0.0152160168598525
"White-capped Redstart",0.0151900959369216
"Great Hornbill",0.0150137399533048
"Ruddy Shelduck",0.0148504273504273
"Horned Lark",0.0148362550148264
"Mrs. Gould's Sunbird",0.014453781512605
"Large Woodshrike",0.014384565206483
"Gray-sided Laughingthrush",0.0141952165481577
"Spotted Forktail",0.0141519737259964
"European Starling",0.013953488372093
"Stripe-throated Yuhina",0.0138677009265245
"Himalayan Shortwing",0.0136996336996337
"Yellow-vented Warbler",0.0136996336996337
"White-browed Wagtail",0.0136764083926511
"Ashy-throated Warbler",0.0135574229691877
"Rufous-vented Yuhina",0.0134065934065934
"Yellow-bellied Prinia",0.0134065934065934
"Striated Yuhina",0.0133893557422969
"Rufous-necked Hornbill",0.0132643826761474
"Large Cuckooshrike",0.0132637670452797
"Speckled Piculet",0.0132285727288685
"Greater Necklaced Laughingthrush",0.0131135531135531
"Eurasian Sparrowhawk",0.0129988966367704
"Rufous-winged Fulvetta",0.0128032751562163
"White-browed Piculet",0.0128032751562163
"Yellow-cheeked Tit",0.0128032751562163
"Eurasian Coot",0.0127583979328165
"Red-faced Liocichla",0.012510234863176
"Scaly Laughingthrush",0.012510234863176
"White-bellied Erpornis",0.0124148964116732
"Yellow-bellied Fairy-Fantail",0.0122799889186444
"Small Niltava",0.0122379447036981
"Chukar",0.0122333623371829
"White-browed Fulvetta",0.0122171945701357
"Blue-bearded Bee-eater",0.0121407467096428
"Rosy Pipit",0.0120639534883721
"Scaly-breasted Cupwing",0.0119146541651434
"Sikkim Treecreeper",0.011906916612799
"Sultan Tit",0.011906916612799
"Egyptian Vulture",0.0117879185393862
"Nepal House-Martin",0.0117078865265811
"Red-naped Ibis",0.0116739424958603
"Rufous-bellied Woodpecker",0.0116672422393615
"Rufescent Prinia",0.0116138763197587
"Buff-chested Babbler",0.0114285714285714
"Gray-cheeked Warbler",0.0114285714285714
"Rufous-throated Partridge",0.0114285714285714
"Sikkim Wedge-billed Babbler",0.0114285714285714
"White-breasted Parrotbill",0.0114285714285714
"Robin Accentor",0.0113782051282051
"Gray-throated Babbler",0.0112820512820513
"River Lapwing",0.0111815221346705
"Jungle Owlet",0.0111801938899901
"Indian Roller",0.0109901779223219
"Indian Blue Robin",0.010972816896504
"Gold-naped Finch",0.0108424908424908
"Gray Heron",0.0107402573432474
"Hume's Warbler",0.0106784483587833
"Gray-throated Martin",0.0105750413969592
"Broad-billed Warbler",0.0105494505494505
"Striated Babbler",0.0105494505494505
"Whiskered Tern",0.0104651162790698
"Booted Eagle",0.0104328165374677
"Yellow-breasted Greenfinch",0.0103381014718726
"Brown Dipper",0.0103004119774702
"Asian Fairy-bluebird",0.0102391725921138
"Hoary-throated Barwing",0.0102391725921138
"Great Rosefinch",0.00998931623931624
"Yellow-browed Tit",0.00982871546932788
"Brown Parrotbill",0.00965309200603318
"Pin-tailed Green-Pigeon",0.00965309200603318
"Gray-sided Bush Warbler",0.00965309200603318
"Spotted Laughingthrush",0.00965309200603318
"Bhutan Laughingthrush",0.00963585434173669
"Lesser Coucal",0.00963585434173669
"Oriental Pied-Hornbill",0.00958904109589041
"Indian Pitta",0.0093819687798662
"Pale Blue Flycatcher",0.00937728937728938
"Blue-fronted Robin",0.0093428140486964
"Short-billed Minivet",0.0093428140486964
"Black-crowned Night-Heron",0.00930232558139535
"Oriental Honey-buzzard",0.00925055375153223
"Black-chinned Yuhina",0.00916586234072133
"Indian Thick-knee",0.00906217070600632
"Buff-barred Warbler",0.00905751130800054
"Golden Bush-Robin",0.00904977375565611
"Black-necked Crane",0.00902777777777778
"Hill Pigeon",0.00901360544217687
"Blue Rock-Thrush",0.00889105642256903
